uid,freq_min,natoms
6FTl-2,-0.39275767557348046,12
2NiO-1,-0.07060743465191852,4
2InSb-1,-0.006983776861404495,4
6AgF-4,-0.9580445844360227,12
2GaP-1,-0.039383191287821306,4
4AuS-1,-0.029911305200683615,8
2BrSc-3,-2.744422756134094,4
2CdF-2,-3.248222471076723,4
2NbSe-1,-0.03323576273709443,4
2NbSe-3,-0.018674436737050024,4
2NbSe-5,-2.0959598722039554,4
2SbSe-3,-4.222594271013942,4
2GeI-1,-3.1828023872264017,4
2ITl-1,-0.014014323222720775,4
2FRh-2,-3.3109766319374194,4
2SeW-3,-0.025107083955968407,4
4NiSe-1,-0.034972844836876585,8
1ClCr-1,-0.019572728749792496,2
2OSb-1,-0.010991351390011587,4
2CuTe-2,-0.010752763184309164,4
2BrTl-1,-0.023648662646212362,4
2BrZr-1,-0.0021744108880935487,4
2ClZr-2,-0.0671818773130154,4
2ClPd-3,-2.827446108417721,4
2ORe-3,-6.250251190228583,4
2AlBi-1,-0.03043563827663109,4
2FNa-2,-0.024889178651034953,4
2SZr-2,-0.8717863194549114,4
2AgI-2,-0.016478628684247605,4
2IZr-2,-0.04301283165344307,4
2BrHg-1,-0.28324542364206196,4
2INi-1,-0.010271555485930364,4
2INi-2,-0.052689759211221945,4
2BrCu-2,-1.3608952097562068,4
2SV-5,-2.5963931486405616,4
2SeV-2,-0.023542916528781,4
2OSi-1,-0.1357695675538834,4
2ORu-4,-4.824445687810059,4
2OTl-1,-0.05566077097229343,4
2PTe-1,-0.07824991870266339,4
2AuTe-4,-0.011951226152937406,4
2MnSe-1,-0.11910850295758396,4
3ClIn-2,-0.38233073453781075,6
2IrS-6,-3.6461239791650932,4
2AsTl-1,-0.24731828573090306,4
8ClCu-2,-1.9370702738829175,16
2RhS-1,-0.03885955191944693,4
2ClNaS2H4-1,-0.28956388738520517,16
2SZnH2O4-1,-0.16286412754758053,16
2BrNaO2H4-1,-0.14886709392259684,16
1NiTiS2I4-1,-0.8125680442676712,8
2NNaRuSF5-1,-1.3149669040521452,18
2CsNOOsF5-1,-0.12648772958163731,18
2NOsRbSF5-1,-0.1471130838846083,18
1Fe2I2Ba3S5-1,-0.08608407907988797,12
1Cl2Mn2Ca3S5-1,-3.3916412400913725,12
1I2Mn2Sr3S5-1,-0.9336506375533159,12
1Cl2Mn2Ba3S5-1,-0.05875335859791655,12
1Fe2I2Ca3S5-1,-3.5935882086186037,12
1Cl2Co2Sr3S5-1,-1.4301091699571324,12
1I2Mn2Sr3O5-1,-0.256966702726216,12
1Cl2Co2Ca3S5-1,-2.733337380159266,12
1Cl2Ni2Ca3S5-1,-3.9936480193662782,12
1GaF2Ni5-1,-3.0410499175292025,8
1AlCl2Co5-1,-0.05964139819460461,8
2MnF2S5-1,-0.3955646428708468,16
1TlCl2Pd5-1,-1.8550787728957825,8
2LiCr2O5-1,-0.1059116634380196,16
1GaCl2Co5-1,-0.045884206673459216,8
1IPd2Cl5-1,-0.04764263417451326,8
1BrGa2Cl5-1,-0.07464315074483534,8
2CoNb2Se5-1,-0.24309063311531193,16
2PdTa2O5-1,-0.15937646284115464,16
2PdTa2Se5-1,-0.08283130877095089,16
1AlBr2Pt5-1,-0.05994060377837641,8
1InBr2Fe5-1,-0.5804631470811629,8
1InCl2Pd5-1,-0.11595758538868962,8
1TlBr2Ni5-1,-0.07614550969269693,8
2KNRuS2Br4-1,-0.2516656965918524,18
2NOsRbO2Br4-1,-1.6952089863189967,18
2KSeHg2Cl3O3-1,-0.9377890367855751,20
2KTeCd2Cl3S3-1,-2.7527924544627167,20
1IMnBr2Nb3O3-1,-0.10350145362410369,10
2NaSeHg2Cl3O3-1,-2.255468944061118,20
2KSeHg2Cl3S3-1,-0.7997004122610314,20
2RbSeHg2Cl3S3-1,-0.8100537861406273,20
2KTeCd2F3O3-1,-5.275820774796915,20
2RbTeCd2Cl3S3-1,-2.7528555405377544,20
1PdI2N2F4B6-1,-3.740950161392435,15
1InNbZn2Br4O4-1,-0.09458185573947853,12
1H2B3Hf4-1,-0.05115816433630549,9
1S2N3Hf4-1,-0.07663069615733234,9
1H2B3Mo4-1,-0.07898431916504953,9
1O2C3Zr4-1,-0.10794535725517489,9
1H2C3W4-1,-0.09050648869226284,9
1F2N3W4-1,-0.684399253250364,9
1I2Nb3O4-1,-0.5616856334232992,9
1H2B3V4-1,-0.09181600088964141,9
1H2C3Sc4-1,-0.22240822134301558,9
1F2C3Sc4-1,-0.14850194729568816,9
1HfNbBr2N2-1,-4.254329959883981,6
1HfZrI2S2-1,-0.048251770797982714,6
1GaMnCl2O2-1,-0.08865485788570641,6
1AuInBr2O2-1,-0.07348153535553513,6
1PdZrCl2S2-1,-0.08850319645318122,6
1BrSeI2Mn2-1,-0.0352054043630365,6
1OSBr2Hf2-1,-4.363346763980739,6
1BiSbI2S2-1,-0.046949736432272744,6
1BrIS2Zr2-1,-0.044011993652201147,6
1BrClS2Tl2-1,-0.2933179787892561,6
1BrClSb2Ti2-1,-0.053263436479040464,6
1MnVI2N2-1,-0.6772422732697475,6
1CoNiCl2S2-1,-0.933789084027034,6
1HgYCl2O2-1,-0.0742589434440632,6
1GeSbBr2Mn2-1,-1.157577746481102,6
1AlMnI2S2-1,-0.04859921539707148,6
1ISeS2Ti2-1,-0.0710379804854665,6
1ScZrCl2O2-1,-0.09279109953111199,6
1SbSrI2S2-1,-0.05925692576729847,6
1TiZrI2S2-1,-0.038072265602417076,6
1NiBr2N2B4H4-1,-0.6387715812924981,13
1CdF2N2C4H4-1,-0.43823267292686524,13
1FeCl2N2C4F4-1,-0.0979994101292217,13
1HgOPtSBr2-1,-1.2441967519194101,6
1BrGaIMnS2-1,-0.0702830910184148,6
1AgClGaIS2-1,-2.090162781117828,6
1AuSSeSnI2-1,-0.05906909808042085,6
1NOScZrBr2-1,-0.07363629419511725,6
1BrISSeHf2-1,-0.0701397127877912,6
1CrSeTeWS2-1,-0.3502066567963902,6
1NOVWBr2-1,-8.780966426003651,6
1BiSSeSnI2-1,-0.04286531702152584,6
1BrISbWS2-1,-0.051958999111454164,6
1GeMnOSI2-1,-0.2295607349380849,6
1ClINbTaTe2-1,-0.04970664662588421,6
1BrClHfZnO2-1,-0.05581494880010612,6
1SSbSeSnCl2-1,-0.04984142871410845,6
1GeRuSSeBr2-1,-0.057517857788287885,6
1ClFeIZnO2-1,-0.8977939228272767,6
2CCaFO3-1,-1.814293592175421,12
2HPPbO3-1,-0.09367714542555801,12
2HNRbO3-1,-0.6025833510425113,12
2AsFPbS3-1,-0.07119729605548417,12
2CHNaO3-1,-0.19555677668741575,12
2CCsHO3-1,-0.12082234571524729,12
1ISrVCl3-1,-0.036502135025601325,6
2FPPbS3-1,-0.06058879760007,12
2AsFPbO3-1,-0.07146962267208261,12
2HPSnO3-1,-0.09606771076556256,12
1F2N2Ta3-1,-5.1021915339813635,7
1N2O2Mo3-1,-0.20336555781294674,7
1F2N2V3-1,-0.22220238810844037,7
1F2N2Nb3-1,-0.13602044335344465,7
1B2O2Cr3-1,-2.3768338391290564,7
1C2F2V3-1,-0.08650623571591697,7
1C2O2Nb3-1,-0.10055606393673788,7
1B2H2Y3-1,-0.05257135460440875,7
1C2O2Ti3-1,-0.1902567341215462,7
1B2Cl2Mo3-1,-0.029939691939731995,7
1I2N2Nb3-1,-0.7551456174267206,7
2KC2H3O3-1,-0.26838363305726587,18
1AsSn2Se6-1,-0.0429820122263984,9
2ITa2Se6-1,-0.06359940421395963,18
1AsSn2Te6-1,-0.7082576929105332,9
1ReAg2Cl6-1,-0.049208438772073815,9
1NiTa2O6-1,-2.297767642681322,9
1ReCu2Br6-1,-0.054536226696035056,9
2SeAu2S6-1,-0.47257976891801584,18
2CuSb2S6-1,-0.12026775826484441,18
1PPb2O6-1,-0.047345557899760984,9
1PSn2O6-1,-0.0968668324515991,9
1BrSAg2Cl3-1,-0.5909348253421329,7
2FeIBa2S3-1,-0.16036398471817695,14
2BrMnCa2O3-1,-0.8775069797217084,14
1AgCrCl2S3-1,-0.13395767018348406,7
1BrClN2Hf3-1,-0.08838349232630928,7
1AsSnBr2O3-1,-0.09743878902181156,7
2CoICa2S3-1,-0.16835341864573405,14
2IMnSr2S3-1,-0.10040859400856077,14
2BrMnSr2S3-1,-0.08794722415299179,14
1BrIS2Au3-1,-0.18237483164592505,7
2AgBrH2N3-1,-3.266792368642577,14
1GeZrCl2O3-1,-1.4713451477062807,7
2BrMnSr2O3-1,-0.1627176867076025,14
2SeTe2O7-1,-0.16867018751822246,20
2PtNb2S7-1,-0.09223110150561505,20
2PtTa2Te7-1,-0.11828119077022256,20
1Al2Ni2Te5-3,-0.924545917999116,9
1H2V2O5-1,-7.167287925442453,9
1Al2Ni2Se5-2,-2.5101899790743936,9
1In2Ni2Se5-3,-2.825910222962866,9
1In2Ni2O5-1,-0.12284148483256274,9
1Al2Ni2O5-1,-0.09095026596585307,9
1In2Mn2O5-1,-0.1722424748554538,9
1Fe2P2S5-1,-1.3811500833188137,9
1Co2Ga2Te5-2,-0.0540804014503425,9
1Al2Co2O5-2,-0.20834228877627584,9
1Al2Ni2S5-2,-4.9667722268284376,9
1Ga2Mg2S5-1,-0.057058319065617535,9
1C2Y3-1,-0.0852394430044747,5
2In2Te3-2,-0.03507117315844457,10
1Sb2Te3-1,-0.021333510491103706,5
2In2S3-3,-0.05264399676293435,10
1Co2Se3-2,-0.06222827411402928,5
4Ta2S3-2,-0.8681772332713823,20
2Al2Te3-1,-0.04291728326712613,10
1In2S3-1,-1.6864459961524594,5
1Te2Hf3-1,-0.01706325040905772,5
2Sc2Se3-1,-0.07723559662393023,10
2P2S3-1,-0.09359190104300033,10
2S2Cu3-3,-0.057891957663433136,10
1Tl2Te3-1,-0.27641402776770424,5
1Co2S3-1,-1.15336379273298,5
1VW3S8-1,-0.09159418750094883,12
1TiHf3O8-1,-0.11383645600181426,12
2GaCl2N2H5-1,-10.378498082286724,20
2InCl2N2H5-1,-10.204632510489544,20
2InC2F2H5-1,-6.025092761027377,20
2AlCl2N2H5-1,-9.580420506762716,20
1ClBr2Cr3O4-1,-0.10731063893695938,10
1KS2W2I6-1,-0.11174914745478157,11
1LiO2W2I6-1,-3.780093879416645,11
1ClHfZrNb2Br3O4-1,-0.2916816358466327,12
1NLi4S4-1,-4.541580896322765,9
2FeNbSe5-1,-0.09446356830297012,14
2NbNiSe5-1,-0.06020346480997339,14
2AsBeO5-1,-0.20495669797619268,14
2FeNbS5-1,-0.10084524487915593,14
2PVO5-1,-0.12513916854095292,14
2NbVS5-1,-0.09042556635010986,14
2MoVSe4-1,-0.06404900732852209,12
2AsScO4-1,-0.12418253629675961,12
1IrPbBr4-1,-0.03676793471325419,6
2OsTaTe4-1,-0.04373209598531911,12
2SeSnO4-1,-0.9424789231227514,12
2GaInF4-1,-0.20293573416935778,12
2GeZrS4-1,-0.05843591969973692,12
2CrMoTe4-1,-0.04261052611268212,12
2HfZrS4-1,-0.08828071173838438,12
1GeSbBr4-1,-0.05532059911012813,6
2TiZrS4-1,-0.08406971292394588,12
2RuTaTe4-1,-0.046623308852219436,12
2HfSiSe4-1,-0.0519406543783015,12
2VWO4-1,-0.11312636966123814,12
2CrPS4-1,-0.05671959215725431,12
2AlTlCl4-1,-0.30739017697439863,12
2AlTlH4-1,-0.4114215090704983,12
1SSnO4-1,-0.10506958047066452,6
1HfMn3Br4S4-1,-0.07430511625162438,12
1NbH4-1,-21.865811352249857,5
1AlS4-1,-1.9386919121500055,5
2MoH4-1,-15.20061111097205,10
1InTe4-1,-0.05487121232548334,5
1MnSeVBr4-1,-0.04911871216909335,7
1AlCdTlO4-1,-0.4632190285031636,7
2IMnMoS4-1,-2.017806620538945,14
2FGaTeO4-1,-0.1950738501468322,14
1GaHgTlS4-1,-0.3728526734774281,7
2AlFSeS4-1,-0.20296263490159086,14
2AlHSeS4-1,-0.08275921968654164,14
2HInSO4-1,-0.13172733458156016,14
2CoFWS4-1,-2.047764257959334,14
1AlGaHgO4-1,-0.7484949710322192,7
1CdInTlSe4-1,-0.05736360351406919,7
2AlFSO4-1,-0.20955268513250117,14
1ClO2Se2Pd3-1,-0.09695000409225266,8
2ZnBi2F2S3-1,-1.8722601424998118,16
2NiAs2Br2O3-1,-0.34133509031715464,16
1NCl2O2Hf3-1,-0.1676098729243417,8
2CoCl2Sb2S3-1,-1.0591558728218964,16
2ZnCl2Sb2O3-1,-0.7370465642266391,16
2CoBr2P2O3-1,-0.16529906695938684,16
1GaBr2In2Se3-1,-0.04671725617525696,8
2GeNb3Te6-1,-0.05015401497865699,20
1CuSb3S6-1,-0.07791379271961514,10
2FP3S6-1,-0.15772139203012633,20
2FSb3S6-1,-0.32284271545850507,20
2HSbSeO5-1,-0.1677793250668014,16
1GeW2Mn3Se8-1,-0.08860721808121552,14
1HfK2F6O6-1,-0.33052881956501073,15
1NiC2B6F6-1,-0.8602959335393598,15
1HfLi2H6O6-1,-0.2875718059508555,15
1PtLi2H6O6-1,-0.2137215409646632,15
1HfK2F6S6-1,-0.14567383777584408,15
1FeSn2C6N6-1,-0.11959994178980546,15
1BrClGaI2In2S3-1,-0.08058505570801126,10
1BrFeSeMn2Cl3-1,-0.08673866197817989,8
1AuGaTaCl2S3-1,-0.06364226511367256,8
1FeLiPdI2S3-1,-1.8170208596873525,8
1MnNbOZrSe2Br4-1,-0.0765207640133675,10
1ClOScSeHf2Br4-1,-1.403662009215956,10
1Ta7Se12-1,-0.09173582174408507,19
1Sc2S5O13-1,-0.2026129970511203,20
1Sc2Te5S13-1,-0.15248082554255327,20
1ClCu2Se3V3Br5-1,-0.5067216704957287,14
1MgK2S2F4O8-1,-0.44293773066199715,17
1IrRh2S2Br4-1,-1.9315871880648272,9
2SrBr2O2H4-1,-0.10421119229311382,18
2CuC2F2S4-1,-1.167102211207562,18
2AgClNC3H4-1,-2.070282907769494,20
2CLiOH3N4-1,-4.390919200386375,20
1IrLi2Nb3Te6-1,-1.0546950107111988,12
1NiF2H4C6-1,-0.18204127533577483,13
1NiC2B4F6-1,-0.15677436987586021,13
1NiBr2H4C6-1,-0.5823117152413446,13
1CdBr2H4N6-1,-1.420195103914027,13
1BeAs2F4O4-1,-0.11797744604629917,11
1CrILiNiTe-1,-0.05231942873901323,5
1ClLiNiTiZrS3-1,-0.08626009340802558,8
1BrClCuInNiO3-1,-0.07847148742562288,8
1P2Pt3Te8-1,-0.042305896489185604,13
1MoReRu2O8-1,-1.0155952942498465,12
1BrGaIVZrO2-1,-0.08491674979462509,7
1NiPdSSeTiI2-1,-0.05106512784635875,7
1IrSTeAu2Se2-1,-0.05047280316289569,7
2CuINB2H2-1,-0.20690995296759807,14
2ClCuNC2H2-1,-0.131607825934368,14
2AgCIB2F2-1,-0.8553451681954485,14
2CuINB2F2-1,-0.4550731063965419,14
1AuOZrBr2F2-1,-0.06901972645519525,7
1ClGaIMoBr2O2-1,-0.7391913645648036,8
1BrIOTaCl2Co2-1,-1.631940014141543,8
1HfSeI2S2Sc2-1,-0.04817048454594611,8
1BrClI2S2Zr2-1,-0.0527907489297287,8
1CuWBr2Cl2N2-1,-4.593055879370605,8
1HfNiTi2I4S6-1,-0.7615260705412464,14
1AsSNb2Se4I6-1,-0.33127064943891626,14
2CCsH3S4-1,-3.82263024863275,18
2CRbCl3S4-1,-0.2402183886761822,18
2CKH3O4-1,-4.065895093268443,18
2CRbH3S4-1,-3.0484662737894395,18
1Nb3Pd3Te14-1,-0.059030660319584156,20
1Nb3Ni3Se14-1,-0.2933875358178851,20
1Nb3Ni3Te14-1,-0.05768506294022568,20
1Tl2Zn3O6-1,-0.06350070694364444,11
1Ga2Zn3Te6-1,-0.058228707957574205,11
1SGe3Se5-1,-0.06892306605964674,9
3W5N6-1,-2.0717780605171225,33
1Al2Se5-1,-3.8663202289129552,7
1Ga2Se5-1,-3.8247495850405846,7
1V2O5-1,-4.308056835628893,7
1CrIMoOCl3-1,-0.09677419129131723,7
1BrIMnWN3-1,-0.06531321872539878,7
1BrClNOZr3-1,-0.10650650407352205,7
1COSTaNb2Br3-1,-0.0764472053422029,9
1CoMnBr3Te3-1,-0.04799408463763237,8
1INb4O7-1,-0.09576099589448057,12
1PdS4C6F8-1,-1.1509802771862268,19
1SeBr2S3Cl6Cu6-1,-0.14203150256908895,18
1CuS2H4N12-1,-5.637301705653854,19
1AgO2H4N12-1,-5.3332947026604485,19
1BiGaPt2S2Se4-1,-0.05938104801261012,10
1IBr2Hf2Se2Zr2S3-1,-0.04686848002172679,12
2Te3O7-1,-0.12478291758548048,20
2MgWS7-1,-1.3927031014508624,18
1BrINb2O2V2N3-1,-2.31419829881291,11
1NaC2H3S5-1,-1.1582030911042314,11
1W17Te32-1,-0.9917721502098733,49
1CuGeIMnO8-1,-2.1746729199790633,12
1CuNiReBr8-1,-0.06829602796995131,11
1TeI4Se7Pt8-1,-0.05735228082761005,20
2Te8Hf13-1,-0.059649907015217205,42
1RhSe2Br3Mo3S3-1,-0.06700882789349878,12
