uid,freq_min,natoms
1Ga3S4-1,-1.24073810930388,7
1C3Cr4-1,1.7940193841628747e-07,7
1InLiCl4O12-1,-3.1881199692627645e-07,18
1InKI4O12-1,-2.8531711518685005e-07,18
1InNaI4O12-1,-1.76059948724097e-08,18
2InS-2,-2.105780805576162e-07,4
4CuTe-1,-8.290447410301329e-08,8
2AlS-1,-5.1019377538494525e-08,4
2IIr-1,-1.1201121705974673e-07,4
2GeSe-3,-5.150071401368904,4
2ClGe-2,-4.954397783938609,4
2FeI-1,-1.2548647736187249e-07,4
2ORh-3,-1.5488925907285862e-07,4
2AuI-2,-2.180285012719169,4
2HfSe-5,-1.1685583113374576,4
2STi-2,-1.4593784118286861e-07,4
2FIn-4,-5.663819697157577,4
2CrO-1,-3.2233382189860004e-07,4
2ILi-1,-9.082864996292109e-08,4
2IrO-2,-1.6371108928276095,4
4MnSe-2,-4.2062586492950436e-08,8
4OSn-1,-1.380809178561149e-07,8
2RuSe-4,-1.1143865288111052e-07,4
2CrTe-3,-1.1349135644214166,4
3FTl-1,-7.74064309129021e-08,6
3CuI-3,-0.6623366809604726,6
3CuI-4,-1.2276378414479219,6
6BrLi-2,-1.0522395777676086e-07,12
2TeZr-1,4.369485074343035e-08,4
12AgBr-1,-1.0454800738105738e-07,24
2BrW-2,-0.20298606043017953,4
2AlO-2,2.383494797344718e-07,4
2CrSe-1,-3.778319656513795,4
2PtS-6,-1.8204929863575898,4
2AsSe-1,-1.5088592710389374e-07,4
3ClTl-1,3.163536632343418e-08,6
2ISc-1,-1.1480406804922252e-07,4
2InO-1,-2.2602992356352062e-07,4
2AgCa-1,-1.3740896045845287e-07,4
2HfTe-3,-9.797937648412599e-08,4
2FPb-1,-0.45750777093604533,4
2FZn-1,7.500137463219292e-08,4
2NiS-4,-0.227870638061318,4
2RhSe-5,-5.9140836486102475e-08,4
6FTl-2,-0.37036004690679025,12
2NiO-1,-2.4312880680525664e-07,4
2InSb-1,-2.9469612052643697e-08,4
6AgF-4,-0.9808731321853145,12
2GaP-1,-1.8751878632106402e-07,4
4AuS-1,-8.347439399147507e-08,8
2BrSc-3,-2.768205899597469,4
2CdF-2,-3.2402401994080883,4
2NbSe-1,7.72293132810854e-08,4
2NbSe-3,-9.192802800740202e-08,4
2NbSe-5,-2.0780893852077384,4
2SbSe-3,-4.222501355377,4
2GeI-1,-3.178466625053324,4
2ITl-1,-6.885843477629501e-08,4
2FRh-2,-3.3565939875456032,4
2SeW-3,-1.241047008837946e-07,4
4NiSe-1,-8.251198866219323e-08,8
1ClCr-1,-9.77383287444456e-08,2
2OSb-1,4.6176061312997486e-08,4
2CuTe-2,-7.077472031595036e-08,4
2BrTl-1,-5.5994101949645974e-08,4
2BrZr-1,-1.3116460057112724e-07,4
2ClZr-2,1.190131490471767e-07,4
2ClPd-3,-2.8259027048500207,4
2ORe-3,-6.218920016383099,4
2AlBi-1,3.635919368834093e-08,4
2FNa-2,-2.014031245960305e-07,4
2SZr-2,-0.8924459586937793,4
2AgI-2,-1.0708859737273021e-07,4
2IZr-2,5.51820005707387e-08,4
2BrHg-1,-0.2795549676609462,4
2INi-1,-9.475577020979518e-08,4
2INi-2,-1.1151410509602722e-07,4
2BrCu-2,-1.3549256496528315,4
2SV-5,-2.6119062537312487,4
2SeV-2,-1.5197398819252762e-07,4
2OSi-1,-1.692913572119832e-07,4
2ORu-4,-4.591359620814621,4
2OTl-1,-1.5103735508560287e-07,4
2PTe-1,-1.1854886300381883e-07,4
2AuTe-4,-2.1847128870430546e-08,4
2MnSe-1,-1.6386845330626342e-07,4
3ClIn-2,-0.3701121911941208,6
2IrS-6,-3.4719265453877224,4
2AsTl-1,-0.2506672755644196,4
8ClCu-2,-1.9639762704221497,16
2RhS-1,1.062340857315805e-07,4
2ClNaS2H4-1,-1.1813798512050007e-06,16
2SZnH2O4-1,-7.345424021843028e-07,16
2BrNaO2H4-1,-1.3971494299304758e-06,16
1NiTiS2I4-1,-0.83081876927053,8
2NNaRuSF5-1,-1.3123305131794911,18
2CsNOOsF5-1,-3.7054916396334796e-07,18
2NOsRbSF5-1,-1.924457223330359e-07,18
1Fe2I2Ba3S5-1,-1.2567003385166323e-07,12
1Cl2Mn2Ca3S5-1,-3.2989323125502543,12
1I2Mn2Sr3S5-1,-1.044478679105949,12
1Cl2Mn2Ba3S5-1,-1.0228823684943395e-07,12
1Fe2I2Ca3S5-1,-3.6158443791226142,12
1Cl2Co2Sr3S5-1,-1.4776486232616652,12
1I2Mn2Sr3O5-1,-1.8100685053837617e-07,12
1Cl2Co2Ca3S5-1,-2.719475603654493,12
1Cl2Ni2Ca3S5-1,-4.056305475541714,12
1GaF2Ni5-1,-2.8842924016131857,8
1AlCl2Co5-1,-1.8508748876654784e-07,8
2MnF2S5-1,-0.49069281651306484,16
1TlCl2Pd5-1,-1.827445750589951,8
2LiCr2O5-1,-5.037406871855595e-07,16
1GaCl2Co5-1,-9.097765083511718e-08,8
1IPd2Cl5-1,-8.478595997736232e-08,8
1BrGa2Cl5-1,-9.223069848171881e-08,8
2CoNb2Se5-1,-0.06189647082208274,16
2PdTa2O5-1,-1.395052810021118e-07,16
2PdTa2Se5-1,5.950455618870922e-08,16
1AlBr2Pt5-1,-8.15276667135813e-08,8
1InBr2Fe5-1,-0.7025494768336368,8
1InCl2Pd5-1,8.770240687701173e-09,8
1TlBr2Ni5-1,-8.988857879341181e-08,8
2KNRuS2Br4-1,-1.3218269584925918e-07,18
2NOsRbO2Br4-1,-1.6518983109943586,18
2KSeHg2Cl3O3-1,-0.9686468926544476,20
2KTeCd2Cl3S3-1,-2.7608392346424506,20
1IMnBr2Nb3O3-1,-1.1290524129281194e-07,10
2NaSeHg2Cl3O3-1,-2.2672613566628543,20
2KSeHg2Cl3S3-1,-0.7886425123505005,20
2RbSeHg2Cl3S3-1,-0.7761477632895255,20
2KTeCd2F3O3-1,-5.2576379645956095,20
2RbTeCd2Cl3S3-1,-2.757798918251925,20
1PdI2N2F4B6-1,-3.5986826909892824,15
1InNbZn2Br4O4-1,-1.288161046009408e-07,12
1H2B3Hf4-1,-2.043000017986567e-07,9
1S2N3Hf4-1,-1.492428057451306e-07,9
1H2B3Mo4-1,-4.011492153330403e-07,9
1O2C3Zr4-1,-2.2429687167371192e-07,9
1H2C3W4-1,-2.220054533852031e-07,9
1F2N3W4-1,-1.60798213782239,9
1I2Nb3O4-1,-0.510943086732446,9
1H2B3V4-1,-2.919336986658845e-07,9
1H2C3Sc4-1,-2.000068032700806e-07,9
1F2C3Sc4-1,-1.344185627778751e-07,9
1HfNbBr2N2-1,-4.195875547518579,6
1HfZrI2S2-1,-2.4372916438590486e-08,6
1GaMnCl2O2-1,-1.6888993538791706e-07,6
1AuInBr2O2-1,-1.0740857848108391e-07,6
1PdZrCl2S2-1,-1.0194169787605146e-07,6
1BrSeI2Mn2-1,-4.5398214680914324e-08,6
1OSBr2Hf2-1,-4.040414241321381,6
1BiSbI2S2-1,-6.405302589015022e-08,6
1BrIS2Zr2-1,6.750307617902298e-08,6
1BrClS2Tl2-1,-0.11169085239521614,6
1BrClSb2Ti2-1,-5.69862822244758e-08,6
1MnVI2N2-1,-0.7262520540593674,6
1CoNiCl2S2-1,-0.926928683861915,6
1HgYCl2O2-1,-1.011179510602872e-07,6
1GeSbBr2Mn2-1,-1.157240400843862,6
1AlMnI2S2-1,-1.1532452074112262e-07,6
1ISeS2Ti2-1,-8.498404438046623e-08,6
1ScZrCl2O2-1,-1.2586707809794649e-07,6
1SbSrI2S2-1,-5.1034647871714194e-08,6
1TiZrI2S2-1,6.0058051419624e-08,6
1NiBr2N2B4H4-1,-0.8713465765268434,13
1CdF2N2C4H4-1,-0.6259300652412705,13
1FeCl2N2C4F4-1,-4.409189942756596e-07,13
1HgOPtSBr2-1,-1.2842958930762756,6
1BrGaIMnS2-1,5.944826859929394e-08,6
1AgClGaIS2-1,-6.38442238676958e-08,6
1AuSSeSnI2-1,-6.727676557726027e-08,6
1NOScZrBr2-1,-1.4245261791550352e-07,6
1BrISSeHf2-1,-1.0809106935181462e-07,6
1CrSeTeWS2-1,-0.2360698368189621,6
1NOVWBr2-1,-8.754790672574691,6
1BiSSeSnI2-1,-6.489837965862646e-08,6
1BrISbWS2-1,-1.0462343715390595e-07,6
1GeMnOSI2-1,-0.2653063005956336,6
1ClINbTaTe2-1,-9.853399555107235e-08,6
1BrClHfZnO2-1,-2.8366881329575722e-08,6
1SSbSeSnCl2-1,-4.783789544133187e-08,6
1GeRuSSeBr2-1,-8.519256297399734e-08,6
1ClFeIZnO2-1,-0.8604837998547995,6
2CCaFO3-1,-1.8869635181253277,12
2HPPbO3-1,-1.1783991997031561e-06,12
2HNRbO3-1,-8.388782020365424e-07,12
2AsFPbS3-1,-2.0862700248430209e-07,12
2CHNaO3-1,-9.939990026601685e-07,12
2CCsHO3-1,-6.559929738303409e-07,12
1ISrVCl3-1,-7.168739796650281e-08,6
2FPPbS3-1,-2.64015137639399e-07,12
2AsFPbO3-1,-1.277864850840439e-07,12
2HPSnO3-1,-7.035427162742308e-07,12
1F2N2Ta3-1,-5.021211423245909,7
1N2O2Mo3-1,-1.095411845111106e-07,7
1F2N2V3-1,-2.5009340477155125e-07,7
1F2N2Nb3-1,-1.832018618517979e-07,7
1B2O2Cr3-1,-2.4381965912124284,7
1C2F2V3-1,-2.7923285096022334e-07,7
1C2O2Nb3-1,-3.016829090754261e-07,7
1B2H2Y3-1,-1.9360790323967092e-07,7
1C2O2Ti3-1,-3.3825658935056817e-07,7
1B2Cl2Mo3-1,-2.2053397696155683e-07,7
1I2N2Nb3-1,-0.7531376013973691,7
2KC2H3O3-1,-3.606171777573079e-07,18
1AsSn2Se6-1,-1.2578585888251693e-07,9
2ITa2Se6-1,-6.498105323995317e-08,18
1AsSn2Te6-1,-0.7160895389076877,9
1ReAg2Cl6-1,-9.526244478526493e-08,9
1NiTa2O6-1,-2.304142036082715,9
1ReCu2Br6-1,-9.2386045461799e-08,9
2SeAu2S6-1,-0.47257076985016244,18
2CuSb2S6-1,-1.1402006146449194e-07,18
1PPb2O6-1,-2.1112175047743928e-07,9
1PSn2O6-1,-4.4805958071230845e-07,9
1BrSAg2Cl3-1,-0.5858192760745711,7
2FeIBa2S3-1,-1.3007548475512822e-07,14
2BrMnCa2O3-1,-2.2578542547952014,14
1AgCrCl2S3-1,-4.80055538773784e-08,7
1BrClN2Hf3-1,-1.3921653339246736e-07,7
1AsSnBr2O3-1,-1.0943572202321442e-07,7
2CoICa2S3-1,-1.2947210802849414e-07,14
2IMnSr2S3-1,-8.533869256653218e-08,14
2BrMnSr2S3-1,-4.986962155390697e-08,14
1BrIS2Au3-1,-0.1027928700239854,7
2AgBrH2N3-1,-3.2028308934954484,14
1GeZrCl2O3-1,-1.5276649817360595,7
2BrMnSr2O3-1,-1.6854358904153947e-07,14
2SeTe2O7-1,-1.9780506739721819e-07,20
2PtNb2S7-1,8.122052183764841e-08,20
2PtTa2Te7-1,-7.080725025768385e-08,20
1Al2Ni2Te5-3,-0.9451319056955679,9
1H2V2O5-1,-7.27636970160642,9
1Al2Ni2Se5-2,-2.5830504868738267,9
1In2Ni2Se5-3,-2.8661907988736397,9
1In2Ni2O5-1,-1.6473977180648047e-07,9
1Al2Ni2O5-1,-2.7259766216750355e-07,9
1In2Mn2O5-1,-1.4782165049493968e-07,9
1Fe2P2S5-1,-1.4298196106637526,9
1Co2Ga2Te5-2,-7.604214152625053e-08,9
1Al2Co2O5-2,1.2531275821314136e-07,9
1Al2Ni2S5-2,-4.812211719416357,9
1Ga2Mg2S5-1,-1.0295780705769375e-07,9
1C2Y3-1,6.987853621792044e-08,5
2In2Te3-2,-5.955569969740643e-08,10
1Sb2Te3-1,-1.2924876392720965e-08,5
2In2S3-3,-1.1700050850465109e-07,10
1Co2Se3-2,-7.117810458117991e-08,5
4Ta2S3-2,-0.9217515180028851,20
2Al2Te3-1,4.812341940852173e-08,10
1In2S3-1,-1.641159612427249,5
1Te2Hf3-1,-1.0107224337511176e-07,5
2Sc2Se3-1,-1.1755849647378055e-07,10
2P2S3-1,-1.7840737923661888e-07,10
2S2Cu3-3,-7.553162919923826e-08,10
1Tl2Te3-1,-0.19908189920569358,5
1Co2S3-1,-1.478352505676487,5
1VW3S8-1,-1.1522568756669526e-07,12
1TiHf3O8-1,-2.533249673873397e-07,12
2GaCl2N2H5-1,-10.151422379946451,20
2InCl2N2H5-1,-10.227362711046675,20
2InC2F2H5-1,-6.194804508618425,20
2AlCl2N2H5-1,-9.541261273297149,20
1ClBr2Cr3O4-1,-1.5012931783856624e-07,10
1KS2W2I6-1,-9.765298755623153e-08,11
1LiO2W2I6-1,-3.8603051052097275,11
1ClHfZrNb2Br3O4-1,-0.2527370687560701,12
1NLi4S4-1,-4.534423195088626,9
2FeNbSe5-1,-9.198792386156891e-08,14
2NbNiSe5-1,-3.644516227906795e-08,14
2AsBeO5-1,-3.2379415974065494e-07,14
2FeNbS5-1,4.2412410351786284e-08,14
2PVO5-1,1.414576978090507e-07,14
2NbVS5-1,-1.462214952023461e-07,14
2MoVSe4-1,-5.366522808907686e-08,12
2AsScO4-1,-2.6573981442555365e-07,12
1IrPbBr4-1,-5.8217351126155036e-08,6
2OsTaTe4-1,-7.09637457774088e-08,12
2SeSnO4-1,-0.9017038786652267,12
2GaInF4-1,-0.17700770314539283,12
2GeZrS4-1,-5.562836020153384e-08,12
2CrMoTe4-1,-9.449070293946264e-08,12
2HfZrS4-1,-8.493534223454334e-08,12
1GeSbBr4-1,-6.013376294961434e-08,6
2TiZrS4-1,5.797265853189118e-08,12
2RuTaTe4-1,-4.0810470756221516e-08,12
2HfSiSe4-1,-8.42446902373868e-08,12
2VWO4-1,-2.0719429416903223e-07,12
2CrPS4-1,-1.783069328857866e-07,12
2AlTlCl4-1,-0.2966207941346391,12
2AlTlH4-1,-0.4166826170100661,12
1SSnO4-1,-1.31598571127071e-07,6
1HfMn3Br4S4-1,-4.449063397519867e-08,12
1NbH4-1,-21.756506052997377,5
1AlS4-1,-1.991860080663681,5
2MoH4-1,-16.187771359341955,10
1InTe4-1,-8.340550047830922e-08,5
1MnSeVBr4-1,-3.3801249744928746e-08,7
1AlCdTlO4-1,-0.41228234775442685,7
2IMnMoS4-1,-2.007782713575719,14
2FGaTeO4-1,-1.7997932752418191e-07,14
1GaHgTlS4-1,-0.23427860292292513,7
2AlFSeS4-1,-1.9302965490154306e-07,14
2AlHSeS4-1,-4.3450704694498995e-07,14
2HInSO4-1,-5.721043346966213e-07,14
2CoFWS4-1,-2.0513259242626014,14
1AlGaHgO4-1,-0.7111367371088801,7
1CdInTlSe4-1,-7.915494769814827e-08,7
2AlFSO4-1,-3.894569574747901e-07,14
1ClO2Se2Pd3-1,-5.88625722080704e-08,8
2ZnBi2F2S3-1,-1.8680041721279523,16
2NiAs2Br2O3-1,-0.2509019251250453,16
1NCl2O2Hf3-1,-1.1976281569496213e-07,8
2CoCl2Sb2S3-1,-1.0447929213307534,16
2ZnCl2Sb2O3-1,-0.7653184508508133,16
2CoBr2P2O3-1,-1.8819266827455483e-07,16
1GaBr2In2Se3-1,-8.385911262279171e-08,8
2GeNb3Te6-1,-6.822762503286392e-08,20
1CuSb3S6-1,-5.622045494351814e-08,10
2FP3S6-1,-1.9497045269199667,20
2FSb3S6-1,-0.23287086179776822,20
2HSbSeO5-1,-4.829958944291131e-07,16
1GeW2Mn3Se8-1,-1.0275879449525481e-07,14
1HfK2F6O6-1,-2.5217847561556266e-07,15
1NiC2B6F6-1,-0.8331839243839616,15
1HfLi2H6O6-1,-7.255671191310186e-07,15
1PtLi2H6O6-1,-7.709422905983159e-07,15
1HfK2F6S6-1,-1.74048532582091e-07,15
1FeSn2C6N6-1,-8.033524773109817e-07,15
1BrClGaI2In2S3-1,-9.024664109018166e-08,10
1BrFeSeMn2Cl3-1,-8.348844728279098e-08,8
1AuGaTaCl2S3-1,-6.548416110857393e-08,8
1FeLiPdI2S3-1,-1.777527342850737,8
1MnNbOZrSe2Br4-1,-6.259075978094486e-08,10
1ClOScSeHf2Br4-1,-1.4378022244365118,10
1Ta7Se12-1,-3.140787864148475e-08,19
1Sc2S5O13-1,-2.98370875188296e-07,20
1Sc2Te5S13-1,5.8496471827729236e-08,20
1ClCu2Se3V3Br5-1,-0.5569278454342814,14
1MgK2S2F4O8-1,-4.034889849743721e-07,17
1IrRh2S2Br4-1,-1.9177075891323387,9
2SrBr2O2H4-1,-7.219440158837823e-07,18
2CuC2F2S4-1,-1.201682546240351,18
2AgClNC3H4-1,-0.8359757905769072,20
2CLiOH3N4-1,-4.410435184757559,20
1IrLi2Nb3Te6-1,-1.1152585619051636,12
1NiF2H4C6-1,-1.4417658030812815e-06,13
1NiC2B4F6-1,-2.1208431739843524e-07,13
1NiBr2H4C6-1,-0.24048737897637942,13
1CdBr2H4N6-1,-1.6706408827981354,13
1BeAs2F4O4-1,-4.872622067350659e-07,11
1CrILiNiTe-1,-8.454146149160301e-08,5
1ClLiNiTiZrS3-1,-1.5722656439843113e-07,8
1BrClCuInNiO3-1,-1.6668328017369776e-07,8
1P2Pt3Te8-1,-1.2620103317330143e-07,13
1MoReRu2O8-1,-0.9151183083286416,12
1BrGaIVZrO2-1,-1.0766786265832445e-07,7
1NiPdSSeTiI2-1,-9.421355526346307e-08,7
1IrSTeAu2Se2-1,-1.0997724544787362e-07,7
2CuINB2H2-1,-4.800240850246901e-07,14
2ClCuNC2H2-1,-1.1672860731645614e-06,14
2AgCIB2F2-1,-0.8771317597027521,14
2CuINB2F2-1,-0.6337892176474094,14
1AuOZrBr2F2-1,-1.380548423723035e-07,7
1ClGaIMoBr2O2-1,-0.7316415067766276,8
1BrIOTaCl2Co2-1,-1.6244913340546303,8
1HfSeI2S2Sc2-1,-7.990793287609397e-08,8
1BrClI2S2Zr2-1,-8.510915909375573e-08,8
1CuWBr2Cl2N2-1,-4.683070798131941,8
1HfNiTi2I4S6-1,-0.7291108352104295,14
1AsSNb2Se4I6-1,-0.3083701245943613,14
2CCsH3S4-1,-3.8003676402551823,18
2CRbCl3S4-1,-0.38010203426341,18
2CKH3O4-1,-3.716362167759039,18
2CRbH3S4-1,-3.3550887807886998,18
1Nb3Pd3Te14-1,-5.818656382867977e-08,20
1Nb3Ni3Se14-1,-0.24013088864831705,20
1Nb3Ni3Te14-1,-4.241876301455539e-08,20
1Tl2Zn3O6-1,-1.1352439444389412e-07,11
1Ga2Zn3Te6-1,-8.259270536016847e-08,11
1SGe3Se5-1,-6.213935851139986e-08,9
3W5N6-1,-2.047926289455123,33
1Al2Se5-1,-3.8709262760888508,7
1Ga2Se5-1,-3.8339898936775048,7
1V2O5-1,-4.328088611638704,7
1CrIMoOCl3-1,-1.2894071752676124e-07,7
1BrIMnWN3-1,-1.5930078568126197e-07,7
1BrClNOZr3-1,-1.2414298034231382e-07,7
1COSTaNb2Br3-1,-1.6691096282681914e-07,9
1CoMnBr3Te3-1,-8.285882399831391e-08,8
1INb4O7-1,-1.6309370094499833e-07,12
1PdS4C6F8-1,-1.1111443608738691,19
1SeBr2S3Cl6Cu6-1,-0.10405903669657897,18
1CuS2H4N12-1,-5.521735968849621,19
1AgO2H4N12-1,-5.351259924140254,19
1BiGaPt2S2Se4-1,-8.843896525069959e-08,10
1IBr2Hf2Se2Zr2S3-1,-9.037278118461779e-08,12
2Te3O7-1,-1.5940838647936031e-07,20
2MgWS7-1,-1.4806481207516593,18
1BrINb2O2V2N3-1,-2.240754652066318,11
1NaC2H3S5-1,-1.1073134424967115,11
1W17Te32-1,-0.9802301010169923,49
1CuGeIMnO8-1,-2.2016399082718365,12
1CuNiReBr8-1,-7.152222056654843e-08,11
1TeI4Se7Pt8-1,-4.10768033490077e-08,20
2Te8Hf13-1,-1.1772348663497725e-07,42
1RhSe2Br3Mo3S3-1,-5.638552614772035e-08,12
